  UP pe -0.075314000 ac -0.000007320 pa -0.000050171 int  0.999943 
  UP pe -0.076281000 ac -0.000007388 pa -0.000050815 int  0.999942 
  UP pe -0.077634000 ac -0.000007457 pa -0.000051716 int  0.999941 
  UP pe -0.074764000 ac -0.000007523 pa -0.000049804 int  0.999943 
  UP pe -0.074184000 ac -0.000007589 pa -0.000049418 int  0.999943 
  UP pe -0.077240000 ac -0.000007658 pa -0.000051454 int  0.999941 
  UP pe -0.076014000 ac -0.000007725 pa -0.000050637 int  0.999942 
  UP pe -0.076798000 ac -0.000007793 pa -0.000051159 int  0.999941 
  UP pe -0.074959000 ac -0.000007860 pa -0.000049934 int  0.999942 
  UP pe -0.076991000 ac -0.000007928 pa -0.000051288 int  0.999941 
  UP pe -0.072867000 ac -0.000007993 pa -0.000048541 int  0.999943 
  UP pe -0.072755000 ac -0.000008058 pa -0.000048466 int  0.999943 
  UP pe -0.073365000 ac -0.000008123 pa -0.000048872 int  0.999943 
  UP pe -0.072257000 ac -0.000008187 pa -0.000048134 int  0.999944 
  UP pe -0.073529000 ac -0.000008252 pa -0.000048982 int  0.999943 
  UP pe -0.075281000 ac -0.000008319 pa -0.000050149 int  0.999942 
  UP pe -0.073341000 ac -0.000008384 pa -0.000048856 int  0.999943 
  UP pe -0.072020000 ac -0.000008448 pa -0.000047977 int  0.999944 
  UP pe -0.073619000 ac -0.000008514 pa -0.000049042 int  0.999942 
  UP pe -0.073729000 ac -0.000008579 pa -0.000049115 int  0.999942 
  UP pe -0.073514000 ac -0.000008645 pa -0.000048972 int  0.999942 
  UP pe -0.075960000 ac -0.000008712 pa -0.000050601 int  0.999941 
  UP pe -0.072002000 ac -0.000008776 pa -0.000047965 int  0.999943 
  UP pe -0.075944000 ac -0.000008843 pa -0.000050591 int  0.999941 
  UP pe -0.075939000 ac -0.000008911 pa -0.000050587 int  0.999941 
  UP pe -0.072632000 ac -0.000008975 pa -0.000048384 int  0.999943 
  UP pe -0.071839000 ac -0.000009039 pa -0.000047856 int  0.999943 
  UP pe -0.073522000 ac -0.000009105 pa -0.000048977 int  0.999942 
  UP pe -0.071775000 ac -0.000009168 pa -0.000047813 int  0.999943 
  UP pe -0.073847000 ac -0.000009234 pa -0.000049194 int  0.999942 
  UP pe -0.071518000 ac -0.000009297 pa -0.000047642 int  0.999943 
  UP pe -0.074073000 ac -0.000009363 pa -0.000049344 int  0.999941 
  UP pe -0.075710000 ac -0.000009431 pa -0.000050435 int  0.999940 
  UP pe -0.070983000 ac -0.000009494 pa -0.000047286 int  0.999943 
  UP pe -0.074447000 ac -0.000009560 pa -0.000049593 int  0.999941 
  UP pe -0.072183000 ac -0.000009624 pa -0.000048085 int  0.999942 
  UP pe -0.074232000 ac -0.000009690 pa -0.000049450 int  0.999941 
  UP pe -0.072824000 ac -0.000009755 pa -0.000048512 int  0.999942 
  UP pe -0.075051000 ac -0.000009821 pa -0.000049996 int  0.999940 
  UP pe -0.071861000 ac -0.000009885 pa -0.000047871 int  0.999942 
  UP pe -0.070995000 ac -0.000009948 pa -0.000047294 int  0.999943 
  UP pe -0.075412000 ac -0.000010015 pa -0.000050236 int  0.999940 
  UP pe -0.072089000 ac -0.000010079 pa -0.000048022 int  0.999942 
  UP pe -0.072091000 ac -0.000010143 pa -0.000048024 int  0.999942 
  UP pe -0.070672000 ac -0.000010206 pa -0.000047079 int  0.999943 
  UP pe -0.073583000 ac -0.000010271 pa -0.000049018 int  0.999941 
  UP pe -0.073535000 ac -0.000010337 pa -0.000048986 int  0.999941 
  UP pe -0.071704000 ac -0.000010400 pa -0.000047766 int  0.999942 
  UP pe -0.072343000 ac -0.000010465 pa -0.000048192 int  0.999941 
  UP pe -0.074141000 ac -0.000010531 pa -0.000049389 int  0.999940 
  UP pe -0.072214000 ac -0.000010595 pa -0.000048106 int  0.999941 
  UP pe -0.072310000 ac -0.000010659 pa -0.000048170 int  0.999941 
  UP pe -0.072045000 ac -0.000010723 pa -0.000047993 int  0.999941 
  UP pe -0.071272000 ac -0.000010786 pa -0.000047478 int  0.999942 
  UP pe -0.071648000 ac -0.000010850 pa -0.000047729 int  0.999941 
  UP pe -0.071136000 ac -0.000010913 pa -0.000047388 int  0.999942 
  UP pe -0.072050000 ac -0.000010977 pa -0.000047996 int  0.999941 
  UP pe -0.071892000 ac -0.000011041 pa -0.000047891 int  0.999941 
  UP pe -0.071721000 ac -0.000011105 pa -0.000047777 int  0.999941 
  UP pe -0.071270000 ac -0.000011168 pa -0.000047477 int  0.999941 
  UP pe -0.069306000 ac -0.000011230 pa -0.000046169 int  0.999943 
